"No.","Time","Source","Destination","Protocol","Length","Info"
"9160","83.156043","FioImma.local","www.google.com","TCP","55","[TCP Keep-Alive] 54842  >  443 [ACK] Seq=3884 Ack=4099 Win=131072 Len=1"
"9161","83.168015","www.google.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54842 [ACK] Seq=4099 Ack=3885 Win=74240 Len=0 SLE=3884 SRE=3885"
"9162","83.249460","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","1514","54867  >  443 [ACK] Seq=13322 Ack=2148586 Win=1051136 Len=1460 [TCP PDU reassembled in 9163]"
"9163","83.249460","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TLSv1.3","556","Application Data"
"9164","83.249598","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","1514","54867  >  443 [ACK] Seq=15284 Ack=2148586 Win=1051136 Len=1460 [TCP PDU reassembled in 9165]"
"9165","83.249598","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TLSv1.3","509","Application Data"
"9166","83.281545","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","60","443  >  54867 [ACK] Seq=2148586 Ack=15284 Win=112384 Len=0"
"9167","83.281545","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","60","443  >  54867 [ACK] Seq=2148586 Ack=17199 Win=118272 Len=0"
"9168","83.284795","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","1479","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9169","83.284795","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","21954","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9170","83.284944","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2171911 Win=1051136 Len=0"
"9171","83.285683","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","1514","443  >  54867 [ACK] Seq=2171911 Ack=17199 Win=118272 Len=1460 [TCP PDU reassembled in 9172]"
"9172","83.285683","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","14654","Application Data"
"9173","83.285683","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","1514","443  >  54867 [ACK] Seq=2187971 Ack=17199 Win=118272 Len=1460 [TCP PDU reassembled in 9174]"
"9174","83.285683","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","11734","Application Data"
"9175","83.285802","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2201111 Win=1051136 Len=0"
"9176","83.286107","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","17574","Application Data"
"9177","83.286183","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2218631 Win=1051136 Len=0"
"9178","83.287066","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","16114","Application Data"
"9179","83.287161","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2234691 Win=1051136 Len=0"
"9180","83.287585","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","7354","443  >  54867 [ACK] Seq=2234691 Ack=17199 Win=118272 Len=7300 [TCP PDU reassembled in 9182]"
"9181","83.287648","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2241991 Win=1051136 Len=0"
"9182","83.290612","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","51154","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9183","83.290723","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2293091 Win=1051136 Len=0"
"9184","83.290926","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","14654","Application Data"
"9185","83.290979","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2307691 Win=1051136 Len=0"
"9186","83.291050","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","4434","Application Data"
"9187","83.291082","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2312071 Win=1051136 Len=0"
"9188","83.291944","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","7354","443  >  54867 [PSH, ACK] Seq=2312071 Ack=17199 Win=118272 Len=7300 [TCP PDU reassembled in 9190]"
"9189","83.292014","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2319371 Win=1051136 Len=0"
"9190","83.292125","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","14654","Application Data"
"9191","83.292173","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2333971 Win=1051136 Len=0"
"9192","83.292211","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","1514","443  >  54867 [ACK] Seq=2333971 Ack=17199 Win=118272 Len=1460 [TCP PDU reassembled in 9194]"
"9193","83.292225","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2335431 Win=1051136 Len=0"
"9194","83.293962","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","23414","Application Data"
"9195","83.294057","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2358791 Win=1051136 Len=0"
"9196","83.294368","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","27794","Application Data, Application Data"
"9197","83.294426","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2386531 Win=1051136 Len=0"
"9198","83.294731","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","13194","Application Data"
"9199","83.294790","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2399671 Win=1051136 Len=0"
"9200","83.294882","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","1514","443  >  54867 [ACK] Seq=2399671 Ack=17199 Win=118272 Len=1460 [TCP PDU reassembled in 9203]"
"9201","83.294882","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","4434","443  >  54867 [ACK] Seq=2401131 Ack=17199 Win=118272 Len=4380 [TCP PDU reassembled in 9203]"
"9202","83.294921","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2405511 Win=1051136 Len=0"
"9203","83.296218","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","23414","Application Data, Application Data"
"9204","83.296330","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2428871 Win=1051136 Len=0"
"9205","83.298143","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","23414","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9206","83.298229","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2452231 Win=1051136 Len=0"
"9207","83.298319","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","8814","443  >  54867 [ACK] Seq=2452231 Ack=17199 Win=118272 Len=8760 [TCP PDU reassembled in 9209]"
"9208","83.298367","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2460991 Win=1051136 Len=0"
"9209","83.298576","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","14654","Application Data"
"9210","83.298620","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2475591 Win=1051136 Len=0"
"9211","83.300564","FioImma.local","pagead2.googlesyndication.com","TCP","55","[TCP Keep-Alive] 54843  >  443 [ACK] Seq=3057 Ack=2883 Win=129792 Len=1"
"9212","83.300817","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","23414","Application Data, Application Data"
"9213","83.300919","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2498951 Win=1051136 Len=0"
"9214","83.301068","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","19034","Application Data"
"9215","83.301127","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2517931 Win=1051136 Len=0"
"9216","83.301203","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","4434","443  >  54867 [ACK] Seq=2517931 Ack=17199 Win=118272 Len=4380 [TCP PDU reassembled in 9220]"
"9217","83.301232","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2522311 Win=1051136 Len=0"
"9218","83.302244","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","7354","443  >  54867 [ACK] Seq=2522311 Ack=17199 Win=118272 Len=7300 [TCP PDU reassembled in 9220]"
"9219","83.302302","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2529611 Win=1051136 Len=0"
"9220","83.302520","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","14654","Application Data"
"9221","83.302597","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2544211 Win=1051136 Len=0"
"9222","83.302713","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","7354","Application Data"
"9223","83.302765","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2551511 Win=1051136 Len=0"
"9224","83.303054","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","17574","Application Data"
"9225","83.303124","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2569031 Win=1051136 Len=0"
"9226","83.305024","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","35094","Application Data, Application Data"
"9227","83.305162","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2604071 Win=1051136 Len=0"
"9228","83.305232","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","937","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9229","83.311985","pagead2.googlesyndication.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54843 [ACK] Seq=2883 Ack=3058 Win=74240 Len=0 SLE=3057 SRE=3058"
"9230","83.345365","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=17199 Ack=2604954 Win=1050112 Len=0"
"9231","83.434356","FioImma.local","ieee.hum.works","TCP","55","[TCP Keep-Alive] 54827  >  443 [ACK] Seq=4962 Ack=4631 Win=131072 Len=1"
"9232","83.434453","FioImma.local","tpc.googlesyndication.com","TCP","55","[TCP Keep-Alive] 54844  >  443 [ACK] Seq=3037 Ack=2620 Win=130048 Len=1"
"9233","83.446378","ieee.hum.works","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54827 [ACK] Seq=4631 Ack=4963 Win=85504 Len=0 SLE=4962 SRE=4963"
"9234","83.446378","tpc.googlesyndication.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54844 [ACK] Seq=2620 Ack=3038 Win=74240 Len=0 SLE=3037 SRE=3038"
"9235","83.601199","FioImma.local","maa03s41-in-f14.1e100.net","TCP","1466","54642  >  443 [ACK] Seq=100848 Ack=111015 Win=512 Len=1412 [TCP PDU reassembled in 9237]"
"9236","83.601199","FioImma.local","maa03s41-in-f14.1e100.net","TCP","1466","54642  >  443 [ACK] Seq=102260 Ack=111015 Win=512 Len=1412 [TCP PDU reassembled in 9237]"
"9237","83.601199","FioImma.local","maa03s41-in-f14.1e100.net","TLSv1.2","656","Application Data"
"9238","83.611761","maa03s41-in-f14.1e100.net","FioImma.local","TCP","60","443  >  54642 [ACK] Seq=111015 Ack=102260 Win=2048 Len=0"
"9239","83.613659","maa03s41-in-f14.1e100.net","FioImma.local","TCP","60","443  >  54642 [ACK] Seq=111015 Ack=103672 Win=2048 Len=0"
"9240","83.613659","maa03s41-in-f14.1e100.net","FioImma.local","TCP","60","443  >  54642 [ACK] Seq=111015 Ack=104274 Win=2048 Len=0"
"9241","83.650086","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","55","[TCP Keep-Alive] 54808  >  443 [ACK] Seq=100098 Ack=60791 Win=131840 Len=1 [TCP PDU reassembled in 2035]"
"9242","83.663810","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54808 [ACK] Seq=60791 Ack=100099 Win=314880 Len=0 SLE=100098 SRE=100099"
"9243","83.667059","maa03s41-in-f14.1e100.net","FioImma.local","TLSv1.2","131","Application Data"
"9244","83.667059","maa03s41-in-f14.1e100.net","FioImma.local","TLSv1.2","85","Application Data"
"9245","83.667059","maa03s41-in-f14.1e100.net","FioImma.local","TLSv1.2","93","Application Data"
"9246","83.667131","FioImma.local","maa03s41-in-f14.1e100.net","TCP","54","54642  >  443 [ACK] Seq=104274 Ack=111162 Win=512 Len=0"
"9247","83.667488","FioImma.local","maa03s41-in-f14.1e100.net","TLSv1.2","93","Application Data"
"9248","83.678856","maa03s41-in-f14.1e100.net","FioImma.local","TCP","60","443  >  54642 [ACK] Seq=111162 Ack=104313 Win=2048 Len=0"
"9249","83.755221","FioImma.local","js.zi-scripts.com","TCP","55","[TCP Keep-Alive] 54841  >  443 [ACK] Seq=2952 Ack=2704 Win=130560 Len=1"
"9250","83.768774","js.zi-scripts.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54841 [ACK] Seq=2704 Ack=2953 Win=81920 Len=0 SLE=2952 SRE=2953"
"9251","84.109813","FioImma.local","40.224.186.35.bc.googleusercontent.com","TLSv1.2","97","Application Data"
"9252","84.122004","40.224.186.35.bc.googleusercontent.com","FioImma.local","TCP","60","443  >  54517 [ACK] Seq=81 Ack=130 Win=290 Len=0"
"9253","84.205537","40.224.186.35.bc.googleusercontent.com","FioImma.local","TLSv1.2","94","Application Data"
"9254","84.256016","FioImma.local","40.224.186.35.bc.googleusercontent.com","TCP","54","54517  >  443 [ACK] Seq=130 Ack=121 Win=509 Len=0"
"9255","84.415937","FioImma.local","pagead2.googlesyndication.com","TCP","55","[TCP Keep-Alive] 54847  >  443 [ACK] Seq=4023 Ack=2883 Win=129792 Len=1"
"9256","84.428287","pagead2.googlesyndication.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54847 [ACK] Seq=2883 Ack=4024 Win=74240 Len=0 SLE=4023 SRE=4024"
"9257","84.660539","FioImma.local","www.googleadservices.com","TCP","55","[TCP Keep-Alive] 54848  >  443 [ACK] Seq=5443 Ack=6776 Win=129792 Len=1"
"9258","84.670636","www.googleadservices.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54848 [ACK] Seq=6776 Ack=5444 Win=82688 Len=0 SLE=5443 SRE=5444"
"9259","84.718877","FioImma.local","ws.zoominfo.com","TCP","55","[TCP Keep-Alive] 54846  >  443 [ACK] Seq=2991 Ack=3698 Win=131584 Len=1"
"9260","84.760135","ws.zoominfo.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54846 [ACK] Seq=3698 Ack=2992 Win=81920 Len=0 SLE=2991 SRE=2992"
"9261","85.300864","threat.api.mcafee.net","FioImma.local","TCP","60","[TCP Keep-Alive] 443  >  54829 [ACK] Seq=6846 Ack=3448 Win=53248 Len=0"
"9262","85.300928","FioImma.local","threat.api.mcafee.net","TCP","54","[TCP Keep-Alive ACK] 54829  >  443 [ACK] Seq=3448 Ack=6847 Win=131072 Len=0"
"9263","85.356009","FioImma.local","www.googleadservices.com","TCP","55","[TCP Keep-Alive] 54849  >  443 [ACK] Seq=5411 Ack=6776 Win=129792 Len=1"
"9264","85.365785","www.googleadservices.com","FioImma.local","TCP","66","[TCP Keep-Alive ACK] 443  >  54849 [ACK] Seq=6776 Ack=5412 Win=82688 Len=0 SLE=5411 SRE=5412"
"9265","85.456311","FioImma.local","ws.zoominfo.com","TCP","55","[TCP Keep-Alive] 54845  >  443 [ACK] Seq=3410 Ack=3734 Win=131584 Len=1"
"9266","86.253599","FioImma.local","ec2-35-174-127-31.compute-1.amazonaws.com","TLSv1.2","297","Application Data"
"9267","86.270440","13.107.246.254","FioImma.local","TLSv1.2","78","Application Data"
"9268","86.270440","13.107.246.254","FioImma.local","TCP","54","443  >  54792 [FIN, ACK] Seq=25 Ack=1 Win=83 Len=0"
"9269","86.270531","FioImma.local","13.107.246.254","TCP","54","54792  >  443 [ACK] Seq=1 Ack=26 Win=1023 Len=0"
"9270","86.488034","ec2-35-174-127-31.compute-1.amazonaws.com","FioImma.local","TCP","60","443  >  54503 [ACK] Seq=1355 Ack=1606 Win=819 Len=0"
"9271","86.488034","ec2-35-174-127-31.compute-1.amazonaws.com","FioImma.local","TLSv1.2","323","Application Data"
"9272","86.499510","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","1514","54867  >  443 [ACK] Seq=17199 Ack=2604954 Win=1050112 Len=1460 [TCP PDU reassembled in 9273]"
"9273","86.499510","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TLSv1.3","556","Application Data"
"9274","86.499645","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","1514","54867  >  443 [ACK] Seq=19161 Ack=2604954 Win=1050112 Len=1460 [TCP PDU reassembled in 9275]"
"9275","86.499645","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TLSv1.3","510","Application Data"
"9276","86.530727","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","60","443  >  54867 [ACK] Seq=2604954 Ack=19161 Win=124160 Len=0"
"9277","86.530727","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","60","443  >  54867 [ACK] Seq=2604954 Ack=21077 Win=129792 Len=0"
"9278","86.534826","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","1479","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9279","86.534826","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","21954","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9280","86.535045","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2628279 Win=1051136 Len=0"
"9281","86.535982","FioImma.local","ec2-35-174-127-31.compute-1.amazonaws.com","TCP","54","54503  >  443 [ACK] Seq=1606 Ack=1624 Win=507 Len=0"
"9282","86.536427","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","49694","Application Data, Application Data, Application Data"
"9283","86.536553","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2677919 Win=1051136 Len=0"
"9284","86.541633","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","64294","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9285","86.541633","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","24874","Application Data"
"9286","86.541818","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2766979 Win=1051136 Len=0"
"9287","86.542048","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","24874","Application Data, Application Data"
"9288","86.542118","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2791799 Win=1026304 Len=0"
"9289","86.542127","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","[TCP Window Update] 54867  >  443 [ACK] Seq=21077 Ack=2791799 Win=1051136 Len=0"
"9290","86.543285","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","30714","Application Data, Application Data"
"9291","86.543460","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2822459 Win=1051136 Len=0"
"9292","86.544549","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","30714","Application Data"
"9293","86.544630","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2853119 Win=1051136 Len=0"
"9294","86.544864","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","8814","Application Data"
"9295","86.544927","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2861879 Win=1051136 Len=0"
"9296","86.546037","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TCP","7354","443  >  54867 [ACK] Seq=2861879 Ack=21077 Win=129792 Len=7300 [TCP PDU reassembled in 9298]"
"9297","86.546110","FioImma.local","rr2.sn-o3o-itqz.googlevideo.com","TCP","54","54867  >  443 [ACK] Seq=21077 Ack=2869179 Win=1051136 Len=0"
"9298","86.546481","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","5894","Application Data"
"9299","86.546481","rr2.sn-o3o-itqz.googlevideo.com","FioImma.local","TLSv1.3","475","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
